,Storkreds,Valgkreds,Parti,Kandidat
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/925-hanna-maria-smed-molte-lyng,Østjyllands Storkreds,Randers Sydkredsen,K: Kristendemokraterne,Hanna-Maria Smed Molte Lyng
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/921-nils-erik-mulvad,Østjyllands Storkreds,Randers Sydkredsen,K: Kristendemokraterne,Nils-Erik Mulvad
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/950-henrik-hjortshoej,Østjyllands Storkreds,Randers Sydkredsen,K: Kristendemokraterne,Henrik Hjortshøj
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/947-rolf-bjerre,Østjyllands Storkreds,Randers Sydkredsen,K: Kristendemokraterne,Rolf Bjerre
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/908-birgit-jakobsen,Østjyllands Storkreds,Randers Sydkredsen,K: Kristendemokraterne,Birgit Jakobsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/917-kristian-soendergaard-larsen,Østjyllands Storkreds,Randers Sydkredsen,K: Kristendemokraterne,Kristian Søndergaard Larsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/932-palle-rosenkilde,Østjyllands Storkreds,Randers Sydkredsen,K: Kristendemokraterne,Palle Rosenkilde
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/919-henning-oestergaard-christensen,Østjyllands Storkreds,Randers Sydkredsen,K: Kristendemokraterne,Henning Østergaard
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/621-tobias-grotkjaer-elmstroem,Østjyllands Storkreds,Randers Sydkredsen,M: Moderaterne,Tobias Grotkjær Elmstrøm
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/616-peter-have,Østjyllands Storkreds,Randers Sydkredsen,M: Moderaterne,Peter Have
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/590-henrik-rejnholdt-andersen,Østjyllands Storkreds,Randers Sydkredsen,M: Moderaterne,Henrik Rejnholt Andersen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/974-karin-liltorp,Østjyllands Storkreds,Randers Sydkredsen,M: Moderaterne,Karin Liltorp
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/447-nick-zimmermann,Østjyllands Storkreds,Randers Sydkredsen,O: Dansk Folkeparti,Nick Zimmermann
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/444-kim-christiansen,Østjyllands Storkreds,Randers Sydkredsen,O: Dansk Folkeparti,Kim Christiansen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/641-laura-guldager,Østjyllands Storkreds,Randers Sydkredsen,O: Dansk Folkeparti,Laura Guldager
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/633-danny-rosenkilde,Østjyllands Storkreds,Randers Sydkredsen,O: Dansk Folkeparti,Danny Rosenkilde
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/630-anders-vistisen,Østjyllands Storkreds,Randers Sydkredsen,O: Dansk Folkeparti,Anders Vistisen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/445-michael-nedersoee,Østjyllands Storkreds,Randers Sydkredsen,O: Dansk Folkeparti,Michael Nedersøe
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/632-daniel-aage-holm,Østjyllands Storkreds,Randers Sydkredsen,O: Dansk Folkeparti,Daniel Aage Holm
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/661-niko-grunfeld,Østjyllands Storkreds,Randers Sydkredsen,Q: Frie Grønne,Niko Grünfeld
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/663-mohammed-abdikarim,Østjyllands Storkreds,Randers Sydkredsen,Q: Frie Grønne,Mohamed Abdikarim
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/662-karina-dammand,Østjyllands Storkreds,Randers Sydkredsen,Q: Frie Grønne,Karina Dammand
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1021-sara-hvidbak-grouleff,Østjyllands Storkreds,Randers Sydkredsen,Q: Frie Grønne,Sara Hvidbak Grouleff
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1022-ali-khatib,Østjyllands Storkreds,Randers Sydkredsen,Q: Frie Grønne,Ali Khatib
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/573-michael-aastrup-jensen,Østjyllands Storkreds,Randers Sydkredsen,V: Venstre,Michael Aastrup Jensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/574-stephan-arnold,Østjyllands Storkreds,Randers Sydkredsen,V: Venstre,Stephan Arnold
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/569-heidi-bank,Østjyllands Storkreds,Randers Sydkredsen,V: Venstre,Heidi Bank
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/570-jakob-ellemann-jensen,Østjyllands Storkreds,Randers Sydkredsen,V: Venstre,Jakob Ellemann-Jensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1012-gustav-juul,Østjyllands Storkreds,Randers Sydkredsen,V: Venstre,Gustav Juul
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/571-jens-kloppenborg,Østjyllands Storkreds,Randers Sydkredsen,V: Venstre,Jens Kloppenborg-Skrumsager
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/991-louise-lingren-louring,Østjyllands Storkreds,Randers Sydkredsen,V: Venstre,Louise Louring
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/576-troels-lund-poulsen,Østjyllands Storkreds,Randers Sydkredsen,V: Venstre,Troels Lund Poulsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/572-lene-prip-soerensen,Østjyllands Storkreds,Randers Sydkredsen,V: Venstre,Lene Prip-Sørensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/960-erik-veje-rasmussen,Østjyllands Storkreds,Randers Sydkredsen,V: Venstre,Erik Veje Rasmussen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/575-tina-lund-soerensen,Østjyllands Storkreds,Randers Sydkredsen,V: Venstre,Tina Lund Sørensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/721-linda-englyst,Østjyllands Storkreds,Randers Sydkredsen,Æ: Danmarksdemokraterne,Linda Englyst
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/722-lone-glarbo,Østjyllands Storkreds,Randers Sydkredsen,Æ: Danmarksdemokraterne,Lone Glarbo
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/723-ulrik-knudsen,Østjyllands Storkreds,Randers Sydkredsen,Æ: Danmarksdemokraterne,Ulrik Knudsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/720-hans-kristian-skibby,Østjyllands Storkreds,Randers Sydkredsen,Æ: Danmarksdemokraterne,Hans Kristian Skibby
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/978-erik-poulsen,Østjyllands Storkreds,Randers Sydkredsen,Æ: Danmarksdemokraterne,Erik Poulsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/871-rasmus-boegh-vinter,Østjyllands Storkreds,Randers Sydkredsen,Ø: Enhedslisten,Rasmus Bøgh Vinther
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/273-mai-villadsen,Østjyllands Storkreds,Randers Sydkredsen,Ø: Enhedslisten,Mai Villadsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/284-anne-hegelund,Østjyllands Storkreds,Randers Sydkredsen,Ø: Enhedslisten,Anne Hegelund
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/287-lisbeth-torfing,Østjyllands Storkreds,Randers Sydkredsen,Ø: Enhedslisten,Lisbeth Torfing
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1016-kristjar-skajaa,Østjyllands Storkreds,Randers Sydkredsen,Ø: Enhedslisten,Kristjar Skajaa
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/866-jesper-yde-knudsen,Østjyllands Storkreds,Randers Sydkredsen,Ø: Enhedslisten,Jesper Yde Knudsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/867-anders-pedersen,Østjyllands Storkreds,Randers Sydkredsen,Ø: Enhedslisten,Anders Pedersen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/868-karen-budtz,Østjyllands Storkreds,Randers Sydkredsen,Ø: Enhedslisten,Karen Budtz-Jørgensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/869-magnus-fage-gislason,Østjyllands Storkreds,Randers Sydkredsen,Ø: Enhedslisten,Magnus Fage Gislason
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/870-lucasia-gregersen,Østjyllands Storkreds,Randers Sydkredsen,Ø: Enhedslisten,Lucasia Gregersen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/7-torsten-gejl,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Torsten Gejl
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/8-nikoline-erbs-hillers-bendtsen,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Nikoline Erbs Hillers-Bendtsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/9-mira-issa-bloch,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Mira Issa Bloch
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1003-sarah-roued-thomsen,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Sarah Roued Thomsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1002-line-aaen,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Line Aaen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1001-carsten-borup,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Carsten Borup
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/999-helle-wium,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Helle Wium
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1000-berit-naomi-skjernaa,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Berit Naomi Skjernaa
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/10-vinni-kjaergaard-joergensen,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Vinni Kjærgaard Jørgensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1125-mads-damgaard-mortensen,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Mads Damgaard Mortensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1004-thomas-due-nielsen,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Thomas Due Nielsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1005-thor-clasen-jonasen,Østjyllands Storkreds,Randers Sydkredsen,Å: Alternativet,Thor Clasen Jonasen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1112-jesper-antonsen,Østjyllands Storkreds,Randers Sydkredsen,: Uden for partierne,Jesper Antonsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/675-chresten-heesgaard-ibsen,Østjyllands Storkreds,Randers Sydkredsen,: Uden for partierne,Chresten Heesgård Ibsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/813-dorthe-hindborg,Østjyllands Storkreds,Skanderborgkredsen,A: Socialdemokratiet,Dorthe Hindborg
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/752-camilla-fabricius,Østjyllands Storkreds,Skanderborgkredsen,A: Socialdemokratiet,Camilla Fabricius
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/765-daniel-toft-jakobsen,Østjyllands Storkreds,Skanderborgkredsen,A: Socialdemokratiet,Daniel Toft Jakobsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/759-leif-lahn-jensen,Østjyllands Storkreds,Skanderborgkredsen,A: Socialdemokratiet,Leif Lahn Jensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/750-jens-joel-sand,Østjyllands Storkreds,Skanderborgkredsen,A: Socialdemokratiet,Jens Joel
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/803-malte-larsen,Østjyllands Storkreds,Skanderborgkredsen,A: Socialdemokratiet,Malte Larsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/785-thomas-monberg-andersen,Østjyllands Storkreds,Skanderborgkredsen,A: Socialdemokratiet,Thomas Monberg
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/776-thyge-risvig,Østjyllands Storkreds,Skanderborgkredsen,A: Socialdemokratiet,Thyge Risvig
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/804-iben-soenderup,Østjyllands Storkreds,Skanderborgkredsen,A: Socialdemokratiet,Iben Sønderup
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/749-anna-thusgaard,Østjyllands Storkreds,Skanderborgkredsen,A: Socialdemokratiet,Anna Thusgård
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/751-nicolai-wammen,Østjyllands Storkreds,Skanderborgkredsen,A: Socialdemokratiet,Nicolai Wammen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/248-mia-nybo-jensen,Østjyllands Storkreds,Skanderborgkredsen,B: Radikale,Mia Nybo
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/237-katrine-robsoee,Østjyllands Storkreds,Skanderborgkredsen,B: Radikale,Katrine Robsøe
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/224-hanne-roed,Østjyllands Storkreds,Skanderborgkredsen,B: Radikale,Hanne Roed
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/203-andreas-steenberg,Østjyllands Storkreds,Skanderborgkredsen,B: Radikale,Andreas Steenberg
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/222-frederik-aagaard-soerensen,Østjyllands Storkreds,Skanderborgkredsen,B: Radikale,Frederik Aagaard Sørensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/260-rune-christiansen,Østjyllands Storkreds,Skanderborgkredsen,B: Radikale,Rune Christiansen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/258-rebecca-johansson,Østjyllands Storkreds,Skanderborgkredsen,B: Radikale,Rebecca Johansson
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/266-susan-kronborg,Østjyllands Storkreds,Skanderborgkredsen,B: Radikale,Susan Kronborg
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/103-per-urban-olsen,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Per Urban Olsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/106-isabella-arendt-vlasman,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Isabella Arendt
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/97-lotte-simone-emilie-friis-boing,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Lotte Friis Böing
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/99-kristian-damsgaard,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Kristian Damsgaard
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/102-charlotte-green,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Charlotte Green
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/100-frederikke-noa-jung,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Frederikke Noa Jung
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/94-mona-juul,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Mona Juul
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/95-marcus-knuth,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Marcus Knuth
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/104-anders-krojgaard-lund,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Anders Krojgaard Lund
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/101-klaus-nyengaard,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Klaus Nyengaard
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/96-heidi-printzen,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Heidi Printzen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/105-soeren-vanting,Østjyllands Storkreds,Skanderborgkredsen,C: Konservative,Søren Vanting
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/188-lars-boje-mathiesen,Østjyllands Storkreds,Skanderborgkredsen,D: Nye Borgerlige,Lars Boje Mathiesen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/189-karina-kirk,Østjyllands Storkreds,Skanderborgkredsen,D: Nye Borgerlige,Karina Kirk
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/185-jes-halfdan-nielsen,Østjyllands Storkreds,Skanderborgkredsen,D: Nye Borgerlige,Jes Halfdan
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/673-jens-lundager,Østjyllands Storkreds,Skanderborgkredsen,D: Nye Borgerlige,Jens Lundager
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/191-lars-axel-nielsen,Østjyllands Storkreds,Skanderborgkredsen,D: Nye Borgerlige,Lars Axel Nielsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/186-inger-marie-tryde,Østjyllands Storkreds,Skanderborgkredsen,D: Nye Borgerlige,Inger-Marie Tryde
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/416-kirsten-normann-andersen,Østjyllands Storkreds,Skanderborgkredsen,F: SF,Kirsten Normann Andersen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/415-charlotte-broman-moelbaek,Østjyllands Storkreds,Skanderborgkredsen,F: SF,Charlotte Broman Mølbæk
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/418-rasmus-nordqvist,Østjyllands Storkreds,Skanderborgkredsen,F: SF,Rasmus Nordqvist
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/419-sofie-lippert-troelsen,Østjyllands Storkreds,Skanderborgkredsen,F: SF,Sofie Lippert
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/413-anna-braendemose,Østjyllands Storkreds,Skanderborgkredsen,F: SF,Anna Brændemose
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/417-morten-siig-henriksen,Østjyllands Storkreds,Skanderborgkredsen,F: SF,Morten Siig Henriksen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/414-charlotte-vindeloev,Østjyllands Storkreds,Skanderborgkredsen,F: SF,Charlotte Vindeløv
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/706-soeren-lahn-sloth,Østjyllands Storkreds,Skanderborgkredsen,F: SF,Søren Lahn Sloth
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/321-alex-vanopslagh,Østjyllands Storkreds,Skanderborgkredsen,I: Liberal Alliance,Alex Vanopslagh
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/322-jens-meilvang,Østjyllands Storkreds,Skanderborgkredsen,I: Liberal Alliance,Jens Meilvang
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/323-louise-brown,Østjyllands Storkreds,Skanderborgkredsen,I: Liberal Alliance,Louise Brown
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/324-morten-kolbe-thomsen,Østjyllands Storkreds,Skanderborgkredsen,I: Liberal Alliance,Morten Kolbe Thomsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/325-lisa-perkins,Østjyllands Storkreds,Skanderborgkredsen,I: Liberal Alliance,Lisa Perkins
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/326-nicolai-wang,Østjyllands Storkreds,Skanderborgkredsen,I: Liberal Alliance,Nicolai Wang
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/327-ditte-elisabeth-kryger-wedege,Østjyllands Storkreds,Skanderborgkredsen,I: Liberal Alliance,Ditte Elisabeth Kryger Wedege
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/328-line-braendgaard-christensen,Østjyllands Storkreds,Skanderborgkredsen,I: Liberal Alliance,Line Brændgaard
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/329-steffen-jespersen,Østjyllands Storkreds,Skanderborgkredsen,I: Liberal Alliance,Steffen Jespersen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/981-kurt-vind-christiansen,Østjyllands Storkreds,Skanderborgkredsen,I: Liberal Alliance,Kurt Vind Christiansen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/982-michael-valentin-ilsoe,Østjyllands Storkreds,Skanderborgkredsen,I: Liberal Alliance,Michael Valentin Ilsø
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/947-rolf-bjerre,Østjyllands Storkreds,Skanderborgkredsen,K: Kristendemokraterne,Rolf Bjerre
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/908-birgit-jakobsen,Østjyllands Storkreds,Skanderborgkredsen,K: Kristendemokraterne,Birgit Jakobsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/950-henrik-hjortshoej,Østjyllands Storkreds,Skanderborgkredsen,K: Kristendemokraterne,Henrik Hjortshøj
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/917-kristian-soendergaard-larsen,Østjyllands Storkreds,Skanderborgkredsen,K: Kristendemokraterne,Kristian Søndergaard Larsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/925-hanna-maria-smed-molte-lyng,Østjyllands Storkreds,Skanderborgkredsen,K: Kristendemokraterne,Hanna-Maria Smed Molte Lyng
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/921-nils-erik-mulvad,Østjyllands Storkreds,Skanderborgkredsen,K: Kristendemokraterne,Nils-Erik Mulvad
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/932-palle-rosenkilde,Østjyllands Storkreds,Skanderborgkredsen,K: Kristendemokraterne,Palle Rosenkilde
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/919-henning-oestergaard-christensen,Østjyllands Storkreds,Skanderborgkredsen,K: Kristendemokraterne,Henning Østergaard
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/621-tobias-grotkjaer-elmstroem,Østjyllands Storkreds,Skanderborgkredsen,M: Moderaterne,Tobias Grotkjær Elmstrøm
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/616-peter-have,Østjyllands Storkreds,Skanderborgkredsen,M: Moderaterne,Peter Have
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/590-henrik-rejnholdt-andersen,Østjyllands Storkreds,Skanderborgkredsen,M: Moderaterne,Henrik Rejnholt Andersen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/974-karin-liltorp,Østjyllands Storkreds,Skanderborgkredsen,M: Moderaterne,Karin Liltorp
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/632-daniel-aage-holm,Østjyllands Storkreds,Skanderborgkredsen,O: Dansk Folkeparti,Daniel Aage Holm
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/630-anders-vistisen,Østjyllands Storkreds,Skanderborgkredsen,O: Dansk Folkeparti,Anders Vistisen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/447-nick-zimmermann,Østjyllands Storkreds,Skanderborgkredsen,O: Dansk Folkeparti,Nick Zimmermann
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/444-kim-christiansen,Østjyllands Storkreds,Skanderborgkredsen,O: Dansk Folkeparti,Kim Christiansen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/641-laura-guldager,Østjyllands Storkreds,Skanderborgkredsen,O: Dansk Folkeparti,Laura Guldager
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/633-danny-rosenkilde,Østjyllands Storkreds,Skanderborgkredsen,O: Dansk Folkeparti,Danny Rosenkilde
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/445-michael-nedersoee,Østjyllands Storkreds,Skanderborgkredsen,O: Dansk Folkeparti,Michael Nedersøe
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/661-niko-grunfeld,Østjyllands Storkreds,Skanderborgkredsen,Q: Frie Grønne,Niko Grünfeld
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/663-mohammed-abdikarim,Østjyllands Storkreds,Skanderborgkredsen,Q: Frie Grønne,Mohamed Abdikarim
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/662-karina-dammand,Østjyllands Storkreds,Skanderborgkredsen,Q: Frie Grønne,Karina Dammand
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1021-sara-hvidbak-grouleff,Østjyllands Storkreds,Skanderborgkredsen,Q: Frie Grønne,Sara Hvidbak Grouleff
